-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_UVB     CERES SYN1deg All Sky Surface UVB Irradiance (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_UVB
29.5,34.5,2024,6,30,0.01
29.5,35.5,2024,6,30,0.02
30.5,34.5,2024,6,30,0.01
30.5,35.5,2024,6,30,0.01
31.5,34.5,2024,6,30,0.01
31.5,35.5,2024,6,30,0.01
32.5,34.5,2024,6,30,0.01
32.5,35.5,2024,6,30,0.01
29.5,34.5,2024,7,1,0.01
29.5,35.5,2024,7,1,0.01
30.5,34.5,2024,7,1,0.01
30.5,35.5,2024,7,1,0.01
31.5,34.5,2024,7,1,0.01
31.5,35.5,2024,7,1,0.01
32.5,34.5,2024,7,1,0.01
32.5,35.5,2024,7,1,0.01
29.5,34.5,2024,7,2,0.01
29.5,35.5,2024,7,2,0.01
30.5,34.5,2024,7,2,0.01
30.5,35.5,2024,7,2,0.01
31.5,34.5,2024,7,2,0.01
31.5,35.5,2024,7,2,0.01
32.5,34.5,2024,7,2,0.01
32.5,35.5,2024,7,2,0.01
29.5,34.5,2024,7,3,0.02
29.5,35.5,2024,7,3,0.02
30.5,34.5,2024,7,3,0.01
30.5,35.5,2024,7,3,0.01
31.5,34.5,2024,7,3,0.01
31.5,35.5,2024,7,3,0.01
32.5,34.5,2024,7,3,0.01
32.5,35.5,2024,7,3,0.01
29.5,34.5,2024,7,4,0.01
29.5,35.5,2024,7,4,0.02
30.5,34.5,2024,7,4,0.01
30.5,35.5,2024,7,4,0.01
31.5,34.5,2024,7,4,0.01
31.5,35.5,2024,7,4,0.01
32.5,34.5,2024,7,4,0.01
32.5,35.5,2024,7,4,0.01
29.5,34.5,2024,7,5,0.02
29.5,35.5,2024,7,5,0.02
30.5,34.5,2024,7,5,0.02
30.5,35.5,2024,7,5,0.01
31.5,34.5,2024,7,5,0.01
31.5,35.5,2024,7,5,0.01
32.5,34.5,2024,7,5,0.01
32.5,35.5,2024,7,5,0.01
29.5,34.5,2024,7,6,0.02
29.5,35.5,2024,7,6,0.02
30.5,34.5,2024,7,6,0.02
30.5,35.5,2024,7,6,0.02
31.5,34.5,2024,7,6,0.01
31.5,35.5,2024,7,6,0.02
32.5,34.5,2024,7,6,0.01
32.5,35.5,2024,7,6,0.01
29.5,34.5,2024,7,7,0.02
29.5,35.5,2024,7,7,0.02
30.5,34.5,2024,7,7,0.01
30.5,35.5,2024,7,7,0.02
31.5,34.5,2024,7,7,0.01
31.5,35.5,2024,7,7,0.01
32.5,34.5,2024,7,7,0.01
32.5,35.5,2024,7,7,0.01
29.5,34.5,2024,7,8,0.02
29.5,35.5,2024,7,8,0.02
30.5,34.5,2024,7,8,0.02
30.5,35.5,2024,7,8,0.02
31.5,34.5,2024,7,8,0.01
31.5,35.5,2024,7,8,0.01
32.5,34.5,2024,7,8,0.01
32.5,35.5,2024,7,8,0.01
29.5,34.5,2024,7,9,0.02
29.5,35.5,2024,7,9,0.02
30.5,34.5,2024,7,9,0.02
30.5,35.5,2024,7,9,0.02
31.5,34.5,2024,7,9,0.01
31.5,35.5,2024,7,9,0.01
32.5,34.5,2024,7,9,0.01
32.5,35.5,2024,7,9,0.01
29.5,34.5,2024,7,10,0.02
29.5,35.5,2024,7,10,0.02
30.5,34.5,2024,7,10,0.02
30.5,35.5,2024,7,10,0.02
31.5,34.5,2024,7,10,0.01
31.5,35.5,2024,7,10,0.01
32.5,34.5,2024,7,10,0.01
32.5,35.5,2024,7,10,0.01
29.5,34.5,2024,7,11,0.01
29.5,35.5,2024,7,11,0.02
30.5,34.5,2024,7,11,0.01
30.5,35.5,2024,7,11,0.01
31.5,34.5,2024,7,11,0.01
31.5,35.5,2024,7,11,0.01
32.5,34.5,2024,7,11,0.01
32.5,35.5,2024,7,11,0.01
29.5,34.5,2024,7,12,0.02
29.5,35.5,2024,7,12,0.02
30.5,34.5,2024,7,12,0.02
30.5,35.5,2024,7,12,0.02
31.5,34.5,2024,7,12,0.01
31.5,35.5,2024,7,12,0.02
32.5,34.5,2024,7,12,0.01
32.5,35.5,2024,7,12,0.01
29.5,34.5,2024,7,13,0.02
29.5,35.5,2024,7,13,0.02
30.5,34.5,2024,7,13,0.02
30.5,35.5,2024,7,13,0.01
31.5,34.5,2024,7,13,0.01
31.5,35.5,2024,7,13,0.01
32.5,34.5,2024,7,13,0.01
32.5,35.5,2024,7,13,0.01
29.5,34.5,2024,7,14,0.02
29.5,35.5,2024,7,14,0.02
30.5,34.5,2024,7,14,0.01
30.5,35.5,2024,7,14,0.02
31.5,34.5,2024,7,14,0.01
31.5,35.5,2024,7,14,0.01
32.5,34.5,2024,7,14,0.01
32.5,35.5,2024,7,14,0.01
29.5,34.5,2024,7,15,0.02
29.5,35.5,2024,7,15,0.02
30.5,34.5,2024,7,15,0.01
30.5,35.5,2024,7,15,0.01
31.5,34.5,2024,7,15,0.01
31.5,35.5,2024,7,15,0.01
32.5,34.5,2024,7,15,0.01
32.5,35.5,2024,7,15,0.01
29.5,34.5,2024,7,16,0.02
29.5,35.5,2024,7,16,0.02
30.5,34.5,2024,7,16,0.02
30.5,35.5,2024,7,16,0.01
31.5,34.5,2024,7,16,0.01
31.5,35.5,2024,7,16,0.01
32.5,34.5,2024,7,16,0.01
32.5,35.5,2024,7,16,0.01
29.5,34.5,2024,7,17,0.02
29.5,35.5,2024,7,17,0.02
30.5,34.5,2024,7,17,0.02
30.5,35.5,2024,7,17,0.02
31.5,34.5,2024,7,17,0.01
31.5,35.5,2024,7,17,0.01
32.5,34.5,2024,7,17,0.01
32.5,35.5,2024,7,17,0.01
29.5,34.5,2024,7,18,0.02
29.5,35.5,2024,7,18,0.02
30.5,34.5,2024,7,18,0.02
30.5,35.5,2024,7,18,0.02
31.5,34.5,2024,7,18,0.01
31.5,35.5,2024,7,18,0.02
32.5,34.5,2024,7,18,0.01
32.5,35.5,2024,7,18,0.02
29.5,34.5,2024,7,19,0.02
29.5,35.5,2024,7,19,0.02
30.5,34.5,2024,7,19,0.02
30.5,35.5,2024,7,19,0.02
31.5,34.5,2024,7,19,0.01
31.5,35.5,2024,7,19,0.02
32.5,34.5,2024,7,19,0.01
32.5,35.5,2024,7,19,0.01
29.5,34.5,2024,7,20,0.02
29.5,35.5,2024,7,20,0.02
30.5,34.5,2024,7,20,0.02
30.5,35.5,2024,7,20,0.02
31.5,34.5,2024,7,20,0.01
31.5,35.5,2024,7,20,0.01
32.5,34.5,2024,7,20,0.01
32.5,35.5,2024,7,20,0.01
29.5,34.5,2024,7,21,0.02
29.5,35.5,2024,7,21,0.02
30.5,34.5,2024,7,21,0.01
30.5,35.5,2024,7,21,0.02
31.5,34.5,2024,7,21,0.01
31.5,35.5,2024,7,21,0.01
32.5,34.5,2024,7,21,0.01
32.5,35.5,2024,7,21,0.01
29.5,34.5,2024,7,22,0.02
29.5,35.5,2024,7,22,0.02
30.5,34.5,2024,7,22,0.02
30.5,35.5,2024,7,22,0.02
31.5,34.5,2024,7,22,0.01
31.5,35.5,2024,7,22,0.02
32.5,34.5,2024,7,22,0.01
32.5,35.5,2024,7,22,0.01
29.5,34.5,2024,7,23,0.02
29.5,35.5,2024,7,23,0.02
30.5,34.5,2024,7,23,0.02
30.5,35.5,2024,7,23,0.01
31.5,34.5,2024,7,23,0.01
31.5,35.5,2024,7,23,0.01
32.5,34.5,2024,7,23,0.01
32.5,35.5,2024,7,23,0.01
29.5,34.5,2024,7,24,0.02
29.5,35.5,2024,7,24,0.02
30.5,34.5,2024,7,24,0.01
30.5,35.5,2024,7,24,0.01
31.5,34.5,2024,7,24,0.01
31.5,35.5,2024,7,24,0.01
32.5,34.5,2024,7,24,0.01
32.5,35.5,2024,7,24,0.01
29.5,34.5,2024,7,25,0.02
29.5,35.5,2024,7,25,0.02
30.5,34.5,2024,7,25,0.02
30.5,35.5,2024,7,25,0.02
31.5,34.5,2024,7,25,0.01
31.5,35.5,2024,7,25,0.02
32.5,34.5,2024,7,25,0.01
32.5,35.5,2024,7,25,0.01
29.5,34.5,2024,7,26,0.01
29.5,35.5,2024,7,26,0.02
30.5,34.5,2024,7,26,0.02
30.5,35.5,2024,7,26,0.02
31.5,34.5,2024,7,26,0.01
31.5,35.5,2024,7,26,0.01
32.5,34.5,2024,7,26,0.01
32.5,35.5,2024,7,26,0.01
29.5,34.5,2024,7,27,0.02
29.5,35.5,2024,7,27,0.02
30.5,34.5,2024,7,27,0.01
30.5,35.5,2024,7,27,0.01
31.5,34.5,2024,7,27,0.01
31.5,35.5,2024,7,27,0.01
32.5,34.5,2024,7,27,0.01
32.5,35.5,2024,7,27,0.01
29.5,34.5,2024,7,28,0.01
29.5,35.5,2024,7,28,0.01
30.5,34.5,2024,7,28,0.01
30.5,35.5,2024,7,28,0.01
31.5,34.5,2024,7,28,0.01
31.5,35.5,2024,7,28,0.01
32.5,34.5,2024,7,28,0.01
32.5,35.5,2024,7,28,0.01
29.5,34.5,2024,7,29,0.02
29.5,35.5,2024,7,29,0.02
30.5,34.5,2024,7,29,0.02
30.5,35.5,2024,7,29,0.01
31.5,34.5,2024,7,29,0.01
31.5,35.5,2024,7,29,0.01
32.5,34.5,2024,7,29,0.01
32.5,35.5,2024,7,29,0.01
29.5,34.5,2024,7,30,0.02
29.5,35.5,2024,7,30,0.02
30.5,34.5,2024,7,30,0.02
30.5,35.5,2024,7,30,0.02
31.5,34.5,2024,7,30,0.01
31.5,35.5,2024,7,30,0.01
32.5,34.5,2024,7,30,0.01
32.5,35.5,2024,7,30,0.01
29.5,34.5,2024,7,31,-999.0
29.5,35.5,2024,7,31,-999.0
30.5,34.5,2024,7,31,-999.0
30.5,35.5,2024,7,31,-999.0
31.5,34.5,2024,7,31,-999.0
31.5,35.5,2024,7,31,-999.0
32.5,34.5,2024,7,31,-999.0
32.5,35.5,2024,7,31,-999.0
29.5,34.5,2024,8,1,-999.0
29.5,35.5,2024,8,1,-999.0
30.5,34.5,2024,8,1,-999.0
30.5,35.5,2024,8,1,-999.0
31.5,34.5,2024,8,1,-999.0
31.5,35.5,2024,8,1,-999.0
32.5,34.5,2024,8,1,-999.0
32.5,35.5,2024,8,1,-999.0
29.5,34.5,2024,8,2,-999.0
29.5,35.5,2024,8,2,-999.0
30.5,34.5,2024,8,2,-999.0
30.5,35.5,2024,8,2,-999.0
31.5,34.5,2024,8,2,-999.0
31.5,35.5,2024,8,2,-999.0
32.5,34.5,2024,8,2,-999.0
32.5,35.5,2024,8,2,-999.0
29.5,34.5,2024,8,3,-999.0
29.5,35.5,2024,8,3,-999.0
30.5,34.5,2024,8,3,-999.0
30.5,35.5,2024,8,3,-999.0
31.5,34.5,2024,8,3,-999.0
31.5,35.5,2024,8,3,-999.0
32.5,34.5,2024,8,3,-999.0
32.5,35.5,2024,8,3,-999.0
29.5,34.5,2024,8,4,-999.0
29.5,35.5,2024,8,4,-999.0
30.5,34.5,2024,8,4,-999.0
30.5,35.5,2024,8,4,-999.0
31.5,34.5,2024,8,4,-999.0
31.5,35.5,2024,8,4,-999.0
32.5,34.5,2024,8,4,-999.0
32.5,35.5,2024,8,4,-999.0
29.5,34.5,2024,8,5,-999.0
29.5,35.5,2024,8,5,-999.0
30.5,34.5,2024,8,5,-999.0
30.5,35.5,2024,8,5,-999.0
31.5,34.5,2024,8,5,-999.0
31.5,35.5,2024,8,5,-999.0
32.5,34.5,2024,8,5,-999.0
32.5,35.5,2024,8,5,-999.0
29.5,34.5,2024,8,6,-999.0
29.5,35.5,2024,8,6,-999.0
30.5,34.5,2024,8,6,-999.0
30.5,35.5,2024,8,6,-999.0
31.5,34.5,2024,8,6,-999.0
31.5,35.5,2024,8,6,-999.0
32.5,34.5,2024,8,6,-999.0
32.5,35.5,2024,8,6,-999.0
29.5,34.5,2024,8,7,-999.0
29.5,35.5,2024,8,7,-999.0
30.5,34.5,2024,8,7,-999.0
30.5,35.5,2024,8,7,-999.0
31.5,34.5,2024,8,7,-999.0
31.5,35.5,2024,8,7,-999.0
32.5,34.5,2024,8,7,-999.0
32.5,35.5,2024,8,7,-999.0
29.5,34.5,2024,8,8,-999.0
29.5,35.5,2024,8,8,-999.0
30.5,34.5,2024,8,8,-999.0
30.5,35.5,2024,8,8,-999.0
31.5,34.5,2024,8,8,-999.0
31.5,35.5,2024,8,8,-999.0
32.5,34.5,2024,8,8,-999.0
32.5,35.5,2024,8,8,-999.0
29.5,34.5,2024,8,9,-999.0
29.5,35.5,2024,8,9,-999.0
30.5,34.5,2024,8,9,-999.0
30.5,35.5,2024,8,9,-999.0
31.5,34.5,2024,8,9,-999.0
31.5,35.5,2024,8,9,-999.0
32.5,34.5,2024,8,9,-999.0
32.5,35.5,2024,8,9,-999.0
29.5,34.5,2024,8,10,-999.0
29.5,35.5,2024,8,10,-999.0
30.5,34.5,2024,8,10,-999.0
30.5,35.5,2024,8,10,-999.0
31.5,34.5,2024,8,10,-999.0
31.5,35.5,2024,8,10,-999.0
32.5,34.5,2024,8,10,-999.0
32.5,35.5,2024,8,10,-999.0
29.5,34.5,2024,8,11,-999.0
29.5,35.5,2024,8,11,-999.0
30.5,34.5,2024,8,11,-999.0
30.5,35.5,2024,8,11,-999.0
31.5,34.5,2024,8,11,-999.0
31.5,35.5,2024,8,11,-999.0
32.5,34.5,2024,8,11,-999.0
32.5,35.5,2024,8,11,-999.0
29.5,34.5,2024,8,12,-999.0
29.5,35.5,2024,8,12,-999.0
30.5,34.5,2024,8,12,-999.0
30.5,35.5,2024,8,12,-999.0
31.5,34.5,2024,8,12,-999.0
31.5,35.5,2024,8,12,-999.0
32.5,34.5,2024,8,12,-999.0
32.5,35.5,2024,8,12,-999.0
29.5,34.5,2024,8,13,-999.0
29.5,35.5,2024,8,13,-999.0
30.5,34.5,2024,8,13,-999.0
30.5,35.5,2024,8,13,-999.0
31.5,34.5,2024,8,13,-999.0
31.5,35.5,2024,8,13,-999.0
32.5,34.5,2024,8,13,-999.0
32.5,35.5,2024,8,13,-999.0
29.5,34.5,2024,8,14,-999.0
29.5,35.5,2024,8,14,-999.0
30.5,34.5,2024,8,14,-999.0
30.5,35.5,2024,8,14,-999.0
31.5,34.5,2024,8,14,-999.0
31.5,35.5,2024,8,14,-999.0
32.5,34.5,2024,8,14,-999.0
32.5,35.5,2024,8,14,-999.0
29.5,34.5,2024,8,15,-999.0
29.5,35.5,2024,8,15,-999.0
30.5,34.5,2024,8,15,-999.0
30.5,35.5,2024,8,15,-999.0
31.5,34.5,2024,8,15,-999.0
31.5,35.5,2024,8,15,-999.0
32.5,34.5,2024,8,15,-999.0
32.5,35.5,2024,8,15,-999.0
29.5,34.5,2024,8,16,-999.0
29.5,35.5,2024,8,16,-999.0
30.5,34.5,2024,8,16,-999.0
30.5,35.5,2024,8,16,-999.0
31.5,34.5,2024,8,16,-999.0
31.5,35.5,2024,8,16,-999.0
32.5,34.5,2024,8,16,-999.0
32.5,35.5,2024,8,16,-999.0
29.5,34.5,2024,8,17,-999.0
29.5,35.5,2024,8,17,-999.0
30.5,34.5,2024,8,17,-999.0
30.5,35.5,2024,8,17,-999.0
31.5,34.5,2024,8,17,-999.0
31.5,35.5,2024,8,17,-999.0
32.5,34.5,2024,8,17,-999.0
32.5,35.5,2024,8,17,-999.0
29.5,34.5,2024,8,18,-999.0
29.5,35.5,2024,8,18,-999.0
30.5,34.5,2024,8,18,-999.0
30.5,35.5,2024,8,18,-999.0
31.5,34.5,2024,8,18,-999.0
31.5,35.5,2024,8,18,-999.0
32.5,34.5,2024,8,18,-999.0
32.5,35.5,2024,8,18,-999.0
29.5,34.5,2024,8,19,-999.0
29.5,35.5,2024,8,19,-999.0
30.5,34.5,2024,8,19,-999.0
30.5,35.5,2024,8,19,-999.0
31.5,34.5,2024,8,19,-999.0
31.5,35.5,2024,8,19,-999.0
32.5,34.5,2024,8,19,-999.0
32.5,35.5,2024,8,19,-999.0
29.5,34.5,2024,8,20,-999.0
29.5,35.5,2024,8,20,-999.0
30.5,34.5,2024,8,20,-999.0
30.5,35.5,2024,8,20,-999.0
31.5,34.5,2024,8,20,-999.0
31.5,35.5,2024,8,20,-999.0
32.5,34.5,2024,8,20,-999.0
32.5,35.5,2024,8,20,-999.0
29.5,34.5,2024,8,21,-999.0
29.5,35.5,2024,8,21,-999.0
30.5,34.5,2024,8,21,-999.0
30.5,35.5,2024,8,21,-999.0
31.5,34.5,2024,8,21,-999.0
31.5,35.5,2024,8,21,-999.0
32.5,34.5,2024,8,21,-999.0
32.5,35.5,2024,8,21,-999.0
29.5,34.5,2024,8,22,-999.0
29.5,35.5,2024,8,22,-999.0
30.5,34.5,2024,8,22,-999.0
30.5,35.5,2024,8,22,-999.0
31.5,34.5,2024,8,22,-999.0
31.5,35.5,2024,8,22,-999.0
32.5,34.5,2024,8,22,-999.0
32.5,35.5,2024,8,22,-999.0
29.5,34.5,2024,8,23,-999.0
29.5,35.5,2024,8,23,-999.0
30.5,34.5,2024,8,23,-999.0
30.5,35.5,2024,8,23,-999.0
31.5,34.5,2024,8,23,-999.0
31.5,35.5,2024,8,23,-999.0
32.5,34.5,2024,8,23,-999.0
32.5,35.5,2024,8,23,-999.0
29.5,34.5,2024,8,24,-999.0
29.5,35.5,2024,8,24,-999.0
30.5,34.5,2024,8,24,-999.0
30.5,35.5,2024,8,24,-999.0
31.5,34.5,2024,8,24,-999.0
31.5,35.5,2024,8,24,-999.0
